category,headline,authors,link,short_description,date
ENTERTAINMENT,WATCH: Sam Smith And Disclosure Are Finally Back With A New Track,Dominique Mosbergen,https://www.huffingtonpost.com/entry/sam-smith-disclosure-omen_us_55b872c5e4b0a13f9d1acad9,"A much-anticipated follow-up to their super-hit, 'Latch.'",2015-07-29
ENTERTAINMENT,Jennifer Lopez Dances To 'Least Danceable' Songs On 'The Tonight Show',Ron Dicker,https://www.huffingtonpost.com/entry/jennifer-lopez-dances-jimmy-fallon_us_5af41c1ae4b04d3b2c90e384,So awkward ... so fun.,2018-05-10
ENTERTAINMENT,"There is No Joy in 'Joy' Land, Mighty JLaw Has Struck Out","Jackie K. Cooper, ContributorFilm Critic",https://www.huffingtonpost.com/entry/there-is-no-joy-in-joy-la_b_8875918.html,"""Joy"" was anticipated to be a product which would have the same amount of success, but having viewed the film I beg to disagree. It is a joyless movie composed of a series of vignettes rather than a cohesive storyline, and the acting on display is not exceptional.",2015-12-25
ENTERTAINMENT,Emily Ratajkowski Sizzles On Cover Of British GQ,Julia Brucculieri,https://www.huffingtonpost.com/entry/emily-ratajkowski-cover-british-gq_us_55be63dbe4b0d4f33a032692,"It's very ""Fifty Shades of Grey,"" to say the least.",2015-08-02
ENTERTAINMENT,George Lucas Clears Up That Controversial Han Solo Gunfight,Joe Satran,https://www.huffingtonpost.com/entry/george-lucas-han-solo-greedo-shoot_us_565deffce4b079b2818bfc1c,The 'Star Wars' director was thinking about John Wayne when he tweaked the Greedo scene.,2015-12-01
ENTERTAINMENT,"Chatting With Chris Botti and Madeleine Peyroux, Plus Twin Hidden Covers 'Yellow Flicker Beat'","Mike Ragogna, ContributorTrafficbeat Entertainment, Music Biz Vet",https://www.huffingtonpost.com/entry/chatting-with-chris-botti_b_6199580.html,"Chris Botti: The trumpet doesn't care about the national anthem or anything, it's just going to beat you down every day. So you need to practice it hours and hours and hours a day; otherwise it will take control of you rather quickly.",2014-11-21
ENTERTAINMENT,Woman Claims Depressed Mom Makes Her Read Suicide Notes,,https://www.huffingtonpost.com/entry/woman-claims-depressed-mom-makes-her-read-suicide-notes_us_580726cce4b0b994d4c29386,Nicole and Danny have been married just a year. But Danny says they have discussed divorce because he claims Nicole’s mother,2016-10-19
ENTERTAINMENT,Tom Hiddleston Blames Thor For Chicago's Bad Weather,Cavan Sieczkowski,https://www.huffingtonpost.com/entry/tom-hiddleston-thor-weather-report_us_56fe7976e4b0daf53aef6556,The God of Thunder has been misbehaving.,2016-04-01
ENTERTAINMENT,Eminem Had The Best Surprise Guest At His London Show,Jessica Goodman,https://www.huffingtonpost.com/entry/eminem-dr-dre-london_n_5580451.html,,2014-07-12
ENTERTAINMENT,The Adventures of Elvis Costello (and Robin Hood),"Michael Sigman, ContributorWriter/Editor; Music Publisher",https://www.huffingtonpost.com/entry/the-adventures-of-elvis-c_b_8319422.html,"In Elvis Costello's brand new memoir, Unfaithful Music & Disappearing Ink, the brilliant musician/songwriter recalls his childhood affection for the '50s TV hit The Adventures of Robin Hood, wherein a mythic green-clad archer in tights and his ""merrie men"" roam Sherwood Forest.",2015-10-17
ENTERTAINMENT,Eric Dane Only Watched Three Episodes Of 'Grey's Anatomy',Lauren Moraski,https://www.huffingtonpost.com/entry/greys-anatomy-eric-dane-the-last-ship_us_5996f974e4b0e8cc855d3a67,"But he does watch himself on his latest show, TNT's ""The Last Ship.""",2017-08-18
ENTERTAINMENT,Kim Kardashian Says Goodbye To Obama With Family Photo And Now We're Crying Just Like North,Cole Delbyck,https://www.huffingtonpost.com/entry/kim-kardashian-says-goodbye-to-obama-with-family-photo-and-we-need-a-moment_us_5883a95ce4b096b4a2322807,"Also, Kanye smiling.",2017-01-21
ENTERTAINMENT,All The Proof You Need That Kylie Jenner And Tyga Are Still Together,Carly Ledbetter,https://www.huffingtonpost.com/entry/kylie-kris-jenner-sing-happy-birthday-to-tyga_us_565494dde4b0879a5b0c804b,It seems Kris Jenner approves?,2015-11-24
ENTERTAINMENT,"Justin Bieber Punches Man In The Face, Leaves Him Bloody",Carly Ledbetter,https://www.huffingtonpost.com/entry/justin-bieber-punches-fan-in-the-face-leaves-him-bloody_us_5835a279e4b01ba68ac3ad14,This fan got WAY too close for comfort.,2016-11-23
ENTERTAINMENT,"From Brando To Leo, Political Speeches Have Long Dominated The Oscars",Matthew Jacobs,https://www.huffingtonpost.com/entry/oscars-political-speeches_us_58ab1ff8e4b07602ad56cf0f,See our supercut.,2017-02-20
ENTERTAINMENT,Priyanka Chopra: An Exclusive Interview,"Nova Lorraine, ContributorEditor in Chief, Raine Magazine",https://www.huffingtonpost.com/entry/blueprint-to-success_b_5208386.html,"Through her successful film career, she has become one of the highest paid Bollywood actresses and a smash success on the international scene.",2014-05-14
ENTERTAINMENT,"Jay-Z's 'BBC' Enlists Nas, Justin Timberlake, Beyonce, Swizz Beats, Pharrell, Timbaland",,https://www.huffingtonpost.com/entry/jay-z-bbc-justin-timberlake-beyonce-swizz-beats-pharrell-timbaland_us_5bb42ed1e4b066f8d255d9ca,"Jay-Z's next album, ""Magna Carta Holy Grail,"" is quickly becoming a who's who of the music industry. Due out next month, ""Magna",2013-06-30
ENTERTAINMENT,George Lopez Says Only Chance He'll Give Trump Is One To 'Suck My A**',Carly Ledbetter,https://www.huffingtonpost.com/entry/george-lopez-will-gladly-give-donald-trump-a-chance-to-suck-my-ass_us_5829d6b4e4b060adb56f46c7,"“Anything orange, I don’t want.”",2016-11-14
ENTERTAINMENT,Watch As An Emotional Mia Farrow Learns Her Family History In 'Finding Your Roots' Clip,Matthew Jacobs,https://www.huffingtonpost.com/entry/mia-farrow-finding-your-roots_us_56df0e7ce4b0ffe6f8eb00db,The show's season finale airs Tuesday night.,2016-03-08
ENTERTAINMENT,Matt Damon Wonders Why We Aren’t Talking About The Men Who Aren’t Sexual Predators,Alanna Vagianos,https://www.huffingtonpost.com/entry/matt-damon-not-all-men_us_5a3828d2e4b0860bf4aa5c2c,Hmmm 🤔,2017-12-18
ENTERTAINMENT,'Moonlight' Director Barry Jenkins Drunkenly Live-Tweets 'Notting Hill',Abigail Williams,https://www.huffingtonpost.com/entry/barry-jenkins-notting-hill-live-tweets_us_5a4e2870e4b0b0e5a7ab4b68,"This is way more entertaining than actually watching ""Notting Hill.""",2018-01-04
ENTERTAINMENT,This 'Secret Life Of Pets' Clip Is A Documentary About What Your Critter Pals Do All Day,Matthew Jacobs,https://www.huffingtonpost.com/entry/the-secret-life-of-pets-clip_us_577d35d7e4b09b4c43c1d7b1,Or so we hope.,2016-07-06
ENTERTAINMENT,Being The Rock Doesn’t Exempt Dwayne Johnson From Getting Pooped On By His Kid,Carly Ledbetter,https://www.huffingtonpost.com/entry/dwayne-the-rock-johnson-shares-hilarious-advice-session-gone-wrong-with-his-daughter_us_57ceb4dde4b078581f13c882,All he waned was a little bonding time.,2016-09-06
ENTERTAINMENT,Khloe Kardashian Gets Real About 'Letting Go' In Heartfelt Instagram Essay,Cole Delbyck,https://www.huffingtonpost.com/entry/khloe-kardashian-lamar-odom-essay_us_570ab8b8e4b0836057a18451,"""Don’t lose yourself by trying to fix what’s meant to stay broken,"" she wrote.",2016-04-10
ENTERTAINMENT,Preview One Of The Year's Best Movies With This 'Little Men' Clip,Matthew Jacobs,https://www.huffingtonpost.com/entry/little-men-clip_us_57977019e4b01180b5303d31,Ira Sachs' lovely new film about a teen friendship opens Aug. 5.,2016-07-26
WORLD NEWS,"Over 100 British Muslim Leaders Refuse Funeral Prayers For London, Manchester Attackers",Carol Kuruvilla,https://www.huffingtonpost.com/entry/over-100-british-muslim-leaders-refuse-funeral-prayers-for-london-manchester-attackers_us_593579a4e4b0fa3f6ae63237,And they called on other imams to do the same.,2017-06-05
WORLD NEWS,"Violence In Myanmar Forces Nearly 125,000 Rohingya To Flee",,https://www.huffingtonpost.com/entry/rohingya-refugee-crisis-myanmar_us_59aead97e4b0dfaafcf29feb,The exodus appears far from over.,2017-09-05
WORLD NEWS,Stop The Use And Abuse Of Children In And For Armed Conflict,"A View From The United Nations, ContributorSenior officials speak on global issues",https://www.huffingtonpost.com/entry/stop-the-use-and-abuse-of-children-in-and-for-armed_us_5a12f424e4b023121e0e9505,"We have the tools and resources to protect children better, but we have failed to do so.",2017-11-20
WORLD NEWS,"Fire Breaks Out At Mexico's Top Refinery, 9 People Hurt",,https://www.huffingtonpost.com/entry/mexico-refinery-fire_us_5941f865e4b003d5948d1684,The blaze broke out at Mexican state oil producer Pemex’s Salina Cruz refinery after a crude spill.,2017-06-15
WORLD NEWS,The Omar Khadr Settlement Reaffirms Canada's Values,"Craig Martin, ContributorProfessor of Law",https://www.huffingtonpost.com/entry/canadians-deserve-the-khadr-settlement_us_596b8603e4b06a2c8edb4753,Khadr’s international human rights were egregiously violated,2017-07-17
WORLD NEWS,North Korea Holds Huge Celebration For Its Nuclear Scientists,,https://www.huffingtonpost.com/entry/north-korea-nuclear-scientists_us_59b52d46e4b0b5e53106bc59,Pyongyang carried out its largest nuclear test ever last week.,2017-09-10
WORLD NEWS,"China Warns U.S. Not To Open Pandora's Box, Unleash Trade Ills On World","Se Young Lee and Yawen Chen, Reuters",https://www.huffingtonpost.com/entry/china-warns-us-pandoras-box-trade_us_5abcda64e4b04a59a314fb65,Trump’s tariffs decision provoked a warning from Beijing that it could retaliate with duties of up to $3 billion of U.S. imports.,2018-03-29
WORLD NEWS,Trump’s 'New' Strategy In Afghanistan Is Doomed To Fail,"Alon Ben-Meir, ContributorSenior Fellow, Center for Global Affairs, NYU",https://www.huffingtonpost.com/entry/trumps-new-strategy-in-afghanistan-is-doomed-to_us_599db3cce4b056057bddd020,"President Trump’s new strategy that would presumably win the war against the Taliban in Afghanistan is doomed to fail, just",2017-08-23
WORLD NEWS,Here's How World Leaders Reacted To Trump's Transgender Military Ban,Carla Herreria,https://www.huffingtonpost.com/entry/world-leaders-react-trump-transgender-military_us_59791ad0e4b02a8434b3a093,"As the U.S. president insulted LGBTQ troops as too costly, other countries stood up for them.",2017-07-27
WORLD NEWS,"With North Korea Crisis, Will The Neutron Bomb Be Of Interest To The US?","Kevin Price, ContributorKevin Price is a nationally syndicated radio and TV host, colu...",https://www.huffingtonpost.com/entry/with-north-korea-crisis-will-the-neutron-bomb-be-of_us_598b8ec8e4b08a4c247f2823,The world is in shock and awe over the dramatic increase in the quality of North Korea’s missile delivery. Its ability to,2017-08-11
WORLD NEWS,Cuba Confirms 110 Killed In Country's Deadliest Plane Crash Since 1989,"Nelson Acosta and Sarah Marsh, Reuters",https://www.huffingtonpost.com/entry/cuba-plane-crash-survivors_us_5b017c2fe4b07309e0597a8a,"The three Cuban women who survived the crash were in critical condition, a hospital official said.",2018-05-20
WORLD NEWS,This Syrian Toddler Was Named After His Uncle. The War Killed Them Both.,Rowaida Abdelaziz,https://www.huffingtonpost.com/entry/syria-idlib-bombing-child-killed_us_59dbcd26e4b0b34afa5b68b7,"“His siblings are in disbelief over the loss of their baby brother.""",2017-10-11
WORLD NEWS,Emmanuel Macron Staged A Punk Coup On The Champs-Élysées,"The Conversation Global, ContributorThe Conversation is a collaboration between editors and academ...",https://www.huffingtonpost.com/entry/emmanuel-macron-staged-a-punk-coup-on-the-champs-%C3%A9lys%C3%A9es_us_596f6bb3e4b05561da5a5c37,"Julie Louise Bacon, UNSW Picture this: July 14, Paris. On the Champs-Élysées, the promenade that runs like an aorta through",2017-07-19
WORLD NEWS,Britain's Snap Election Takes A Surprising Turn Days Away From The Vote,"Paul Waugh, HuffPost UK",https://www.huffingtonpost.com/entry/uk-election-may-corbyn-polls_us_592dac9fe4b0c0608e8bb61b,New polls bring uncertainty and turn up the heat on the U.K. vote.,2017-06-02
WORLD NEWS,U.S.-Led Airstrikes Kill More Than 100 Civilians In Syria,,https://www.huffingtonpost.com/entry/us-airstrikes-kill-100-syria_us_59283c62e4b0df34c35b90c3,That includes more than 40 children.,2017-05-26
WORLD NEWS,"Keeping Peace In Asia Requires Accommodating, Not Confronting, China","Doug Bandow, ContributorContributing writer, policy analyst, one who tilts at windmills",https://www.huffingtonpost.com/entry/keeping-peace-in-asia-requires-accommodating-not-confronting_us_59511be8e4b0c85b96c65b2c,"SHANGHAI, CHINA—Three decades ago, the People’s Republic of China was an economic backwater. Today, the PRC sports the world’s",2017-06-26
WORLD NEWS,Kim Jong Un Reopens Long-Closed Border Hotline With South Korea,"Christine Kim, Reuters",https://www.huffingtonpost.com/entry/koreas-border-hotline_us_5a4c6c53e4b025f99e1e695e,The goal is to establish a formal dialog about sending a North Korean delegation to the Pyeongchang Winter Olympics in South Korea next month.,2018-01-03
WORLD NEWS,Is Qatar The Target Of A Dirty Tricks Campaign To Strip It Of The World Cup?,"Anthony Harwood, ContributorFormer foreign editor at Daily Mail, ex-Head of News and US Ed...",https://www.huffingtonpost.com/entry/is-qatar-the-target-of-a-dirty-tricks-campaign-to-strip_us_596e0ec2e4b05561da5a5a99,"As a piece of fake news it was so convincing that even Reuters, the respected international news agency, fell for it. A little",2017-07-18
WORLD NEWS,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Hyonhee Shin and Heekyong Yang, Reuters",https://www.huffingtonpost.com/entry/south-korea-park-geun-hye-guilty-bribery_us_5ac7145ce4b09d0a1191fdb2,The court also fined Park $16.9 million for her role in the corruption scandal that ended her presidency.,2018-04-06
WORLD NEWS,The Battle For Mosul Is Coming To An End. Now What?,Jesselyn Cook,https://www.huffingtonpost.com/entry/iraq-battle-for-mosul-what-comes-next_us_5964f81be4b09b587d624e30,"Iraq faces a long, challenging road toward reconstruction and reconciliation.",2017-07-13
WORLD NEWS,South Koreans Are Surprisingly Unfazed By Surging Nuclear Tensions,"Nick Visser and Julie Yoon, HuffPost/HuffPost Korea",https://www.huffingtonpost.com/entry/seoul-south-korea-residents-thoughts-north-korea_us_599a6319e4b01f6e801f5145,"“Because Kim Jong Un keeps launching missiles, I just think: ‘Oh, there goes another one,’” one Seoul resident said.",2017-08-29
WORLD NEWS,Hamburg Police And Protesters Clash Violently As Trump Arrives For G-20 Summit,Nick Robins-Early,https://www.huffingtonpost.com/entry/g20-protest-hamburg_us_595e3c31e4b0615b9e8f8490,"German authorities are preparing for 100,000 demonstrators to hit the city.",2017-07-06
WORLD NEWS,Anti-Corruption Blogger Killed By Huge Bomb In Malta,,https://www.huffingtonpost.com/entry/anti-corruption-blogger-killed-by-huge-bomb-in-malta-daphne-galizia_us_59e51e63e4b02a215b326043,Daphne Caruana Galizia was killed on Monday when a powerful bomb blew up her car.,2017-10-16
WORLD NEWS,Diwali Festival Lights Up New York's Times Square,Jesselyn Cook,https://www.huffingtonpost.com/entry/diwali-festival-new-york-times-square_us_59d518fde4b04b9f9207066a,"Organizers say the event celebrates light over darkness to promote ""love and harmony in a society that feels extremely divided at this moment.”",2017-10-08
WORLD NEWS,Tour Operators Brace As Trump U.S.-Cuba Travel Regulations Loom,"Marc Frank and Sophia Kunthara, Reuters",https://www.huffingtonpost.com/entry/tour-operators-brace-as-trump-us-cuba-travel-regulations-loom_us_5974d280e4b09e5f6ccff465,Tour companies says they've been flooded with calls from clients who are worried about their travel plans.,2017-07-23
WORLD NEWS,Refugees Don’t Believe Burundi’s Leader That It’s Safe to Go Home,"Tonny Onyulo, Refugees Deeply",https://www.huffingtonpost.com/entry/refugees-dont-believe-burundis-leader-that-its-safe-to-go-home_us_59e22e1fe4b03a7be580fa68,Refugees describe ongoing repression by Burundi’s security forces.,2017-10-14
WORLD NEWS,Bombing In Syria's Ghouta Won't Let Up Long Enough For Rescuers To Count Bodies,,https://www.huffingtonpost.com/entry/syria-ghouta-bombing-cant-count-bodies_us_5a91628ce4b01e9e56bc2457,The U.N. Security Council approved a resolution demanding a 30-day truce to allow aid deliveries and medical evacuations.,2018-02-24
WORLD NEWS,"North Korea May Soon Conduct Nuclear Test Or Fire Another ICBM, South Says",Nick Visser,https://www.huffingtonpost.com/entry/north-korea-nuclear-icbm-test_us_597ed165e4b0da64e87a2283,"On Sunday, the U.S. flew two supersonic bombers over the Korean peninsula in a show of force.",2017-07-31
WORLD NEWS,Israel And U.S. Hide Names Of Companies Supporting Israeli Settlements,"Marjorie Cohn, ContributorProfessor Emerita at Thomas Jefferson School of Law",https://www.huffingtonpost.com/entry/israel-and-us-hide-names-of-companies-supporting-israeli_us_5a258ba7e4b04dacbc9bd97b,"Israel seeks to suppress the identities of the companies that support the settlements because it is feeling the pinch of the Boycott, Divestment and Sanctions movement.",2017-12-04
